experiment_name,timestamp,session_id,trace_id,judge_trace_id,phase,memory,mode,conversation_index,search_calls,top_k,memories_returned,question_category,question,answer,gold_answer,seed,judge_n,judge_verdict,judge_reason,toxic_latency,toxic_jitter,toxic_bandwidth,wall_ms,compute_ms,flush_ms,cpu_edge_ns,cpu_cloud_ns,ram_edge_peak_bytes,ram_cloud_peak_bytes,disk_edge_bytes,disk_cloud_bytes,network_edge_bytes,network_cloud_bytes,edge_llm_tokens,edge_llm_cost_usd,cloud_llm_tokens,cloud_llm_cost_usd,llm_tokens,llm_cost_usd,responder_context_window_tokens,responder_context_window_cost_usd,error
mem0_conv0_constrained,2026-05-03T14:25:17.292373+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,54,[2023-06-09T19:55:00+00:00] Caroline: Looks like you had a great day! How was it? You all look so happy!,,3,,,,100.0,20.0,512.0,1300.4152859994065,1094.3231989995184,206.09208699988812,6283000,99133000,0.0,0.0,0.0,73728.0,2097,518137,0,0.0,8734,0.00077902,8734,0.00077902,,,
mem0_conv0_constrained,2026-05-03T14:25:20.121887+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,55,"[2023-06-09T19:55:00+00:00] Melanie: It so fun! We played games, ate good food, and just hung out together. Family momen",,3,,,,100.0,20.0,512.0,2828.8472560006994,2366.9918499999767,461.8554060007227,10057000,164524000,0.0,0.0,0.0,458752.0,2217,249251,0,0.0,8768,0.00080599,8768,0.00080599,,,
mem0_conv0_constrained,2026-05-03T14:25:21.991402+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,56,"[2023-06-09T19:55:00+00:00] Caroline: Sounds great, Mel! Glad you had a great time. Cherish the moments - they're the be",,3,,,,100.0,20.0,512.0,1868.8651780003056,1662.8463010001724,206.01887700013322,44512000,103574000,0.0,0.0,0.0,32768.0,6416,169990,0,0.0,8679,0.00077025,8679,0.00077025,,,
mem0_conv0_constrained,2026-05-03T14:25:24.038345+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,57,"[2023-06-09T19:55:00+00:00] Melanie: Absolutely, Caroline! I cherish time with family. It's when I really feel alive and",,3,,,,100.0,20.0,512.0,2046.2944770006288,1841.0830940001688,205.21138300046005,7866000,154444000,0.0,0.0,0.0,131072.0,2137,532871,0,0.0,8704,0.00078445,8704,0.00078445,,,
mem0_conv0_constrained,2026-05-03T14:25:26.279413+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,58,"[2023-06-09T19:55:00+00:00] Caroline: I 100% agree, Mel. Hanging with loved ones is amazing and brings so much happiness",,3,,,,100.0,20.0,512.0,2240.4156180000427,2034.543491000477,205.8721269995658,45916000,139989000,0.0,0.0,0.0,319488.0,5396,235928,0,0.0,8726,0.00078728,8726,0.00078728,,,
mem0_conv0_constrained,2026-05-03T14:25:28.810359+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,59,[2023-06-27T10:37:00+00:00] Caroline: Hey Melanie! Long time no talk! A lot's been going on in my life! Take a look at t,,4,,,,100.0,20.0,512.0,2530.300491000162,2324.180184999932,206.1203060002299,9720000,149613000,0.0,0.0,0.0,131072.0,2231,609599,0,0.0,8789,0.00080227,8789,0.00080227,,,
mem0_conv0_constrained,2026-05-03T14:25:32.042573+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,60,"[2023-06-27T10:37:00+00:00] Melanie: Hey, Caroline! Nice to hear from you! Love the necklace, any special meaning to it?",,4,,,,100.0,20.0,512.0,3231.5902279997317,3026.049343999148,205.5408840005839,47957000,158534000,0.0,0.0,0.0,487424.0,5294,236531,0,0.0,8751,0.00079694,8751,0.00079694,,,
mem0_conv0_constrained,2026-05-03T14:25:35.469382+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,61,"[2023-06-27T10:37:00+00:00] Caroline: Thanks, Melanie! This necklace is super special to me - a gift from my grandma in ",,4,,,,100.0,20.0,512.0,3426.0376570000517,3221.0770820001926,204.9605749998591,11007000,168283000,0.0,0.0,0.0,315392.0,2383,531812,0,0.0,8897,0.00082769,8897,0.00082769,,,
mem0_conv0_constrained,2026-05-03T14:25:38.234194+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,62,"[2023-06-27T10:37:00+00:00] Melanie: That's gorgeous, Caroline! It's awesome what items can mean so much to us, right? G",,4,,,,100.0,20.0,512.0,2764.1792889999124,2558.927937999215,205.25135100069747,47226000,155495000,0.0,0.0,0.0,135168.0,5409,440966,0,0.0,8881,0.00081535,8881,0.00081535,,,
mem0_conv0_constrained,2026-05-03T14:25:41.542657+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,63,"[2023-06-27T10:37:00+00:00] Caroline: Yep, Melanie! I've got some other stuff with sentimental value, like my hand-paint",,4,,,,100.0,20.0,512.0,3307.8720610001255,3104.510072999801,203.36198800032435,52074000,161103000,0.0,0.0,0.0,516096.0,4356,245338,0,0.0,8919,0.00082068,8919,0.00082068,,,
mem0_conv0_constrained,2026-05-03T14:25:45.775096+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,64,"[2023-06-27T10:37:00+00:00] Melanie: That sounds great, Caroline! It's awesome having stuff around that make us think of",,4,,,,100.0,20.0,512.0,4231.74330799975,4024.5782940000936,207.16501399965637,55457000,184200000,0.0,0.0,0.0,483328.0,5224,568314,0,0.0,8789,0.00079664,8789,0.00079664,,,
mem0_conv0_constrained,2026-05-03T14:25:48.456155+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,65,"[2023-06-27T10:37:00+00:00] Caroline: Sounds great, Mel. Glad you made some new family mems. How was it? Anything fun?",,4,,,,100.0,20.0,512.0,2680.4521220001334,2475.5531370001336,204.8989849999998,9599000,150067000,0.0,0.0,0.0,274432.0,2127,399557,0,0.0,8807,0.00080105,8807,0.00080105,,,
mem0_conv0_constrained,2026-05-03T14:25:52.747626+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,66,"[2023-06-27T10:37:00+00:00] Melanie: It was an awesome time, Caroline! We explored nature, roasted marshmallows around t",,4,,,,100.0,20.0,512.0,4290.823415999512,3878.952525999921,411.8708899995909,48760000,202956000,0.0,0.0,0.0,565248.0,4493,494262,0,0.0,8921,0.00082511,8921,0.00082511,,,
mem0_conv0_constrained,2026-05-03T14:25:55.229782+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,67,"[2023-06-27T10:37:00+00:00] Caroline: That's awesome, Melanie! Family moments like that are so special. Glad y'all had s",,4,,,,100.0,20.0,512.0,2481.537650000064,2069.764261999808,411.7733880002561,9357000,150030000,0.0,0.0,0.0,548864.0,2147,245184,0,0.0,8846,0.000806,8846,0.000806,,,
mem0_conv0_constrained,2026-05-03T14:25:57.844035+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,68,"[2023-06-27T10:37:00+00:00] Melanie: Thanks, Caroline! Family time matters to me. What's up with you lately?",,4,,,,100.0,20.0,512.0,2613.570962999802,2255.880523000087,357.6904399997147,46298000,149577000,0.0,0.0,0.0,253952.0,5269,477733,0,0.0,8838,0.00080654,8838,0.00080654,,,
mem0_conv0_constrained,2026-05-03T14:26:00.703527+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,69,"[2023-06-27T10:37:00+00:00] Caroline: Lately, I've been looking into counseling and mental health as a career. I want to",,4,,,,100.0,20.0,512.0,2858.8436390000425,2652.531843000361,206.31179599968164,11205000,153602000,0.0,0.0,0.0,364544.0,5261,245412,0,0.0,8913,0.00082289,8913,0.00082289,,,
mem0_conv0_constrained,2026-05-03T14:26:02.786114+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,70,[2023-06-27T10:37:00+00:00] Melanie: Sounds great! What kind of counseling and mental health services do you want to per,,4,,,,100.0,20.0,512.0,2081.81710900044,1875.5275150006128,206.28959399982705,42959000,141124000,0.0,0.0,0.0,196608.0,2136,561630,0,0.0,8820,0.00080211,8820,0.00080211,,,
mem0_conv0_constrained,2026-05-03T14:26:08.297310+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,71,"[2023-06-27T10:37:00+00:00] Caroline: I'm still figuring out the details, but I'm thinking of working with trans people,",,4,,,,100.0,20.0,512.0,5510.607189000439,5305.734503000167,204.87268600027164,50994000,223484000,0.0,0.0,0.0,577536.0,4643,537424,0,0.0,9188,0.00090773,9188,0.00090773,,,
mem0_conv0_constrained,2026-05-03T14:26:14.546399+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,72,"[2023-06-27T10:37:00+00:00] Melanie: Woah, Caroline, it sounds like you're doing some impressive work. It's inspiring to",,4,,,,100.0,20.0,512.0,6248.420983999495,6042.773888999363,205.64709500013123,52612000,233938000,0.0,0.0,0.0,421888.0,4254,594519,0,0.0,8981,0.00087542,8981,0.00087542,,,
mem0_conv0_constrained,2026-05-03T14:26:18.698813+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,73,"[2023-06-27T10:37:00+00:00] Caroline: Thanks, Melanie. It really mattered. My own journey and the support I got made a h",,4,,,,100.0,20.0,512.0,4151.711790999798,3945.4333749999932,206.27841599980457,52382000,199216000,0.0,0.0,0.0,401408.0,4440,528729,0,0.0,9080,0.00086881,9080,0.00086881,,,
mem0_conv0_constrained,2026-05-03T14:26:23.756188+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,74,"[2023-06-27T10:37:00+00:00] Melanie: Wow, Caroline! You've gained so much from your own experience. Your passion and har",,4,,,,100.0,20.0,512.0,5056.674883000596,4851.638797000305,205.0360860002911,51634000,229098000,0.0,0.0,0.0,548864.0,4247,624483,0,0.0,8992,0.00085889,8992,0.00085889,,,
mem0_conv0_constrained,2026-05-03T14:26:25.889712+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,75,"[2023-06-27T10:37:00+00:00] Caroline: Thanks, Melanie! Your kind words mean a lot.",,4,,,,100.0,20.0,512.0,2132.8955459994177,1927.3167709998233,205.57877499959432,9822000,253564000,0.0,0.0,0.0,397312.0,5086,240424,0,0.0,8743,0.00079083,8743,0.00079083,,,
mem0_conv0_constrained,2026-05-03T14:26:30.866335+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,76,[2023-06-27T10:37:00+00:00] Melanie: Congrats Caroline! Good on you for going after what you really care about. [Sharing,,4,,,,100.0,20.0,512.0,4975.994248999996,4770.8707140000115,205.12353499998426,51658000,222952000,0.0,0.0,0.0,450560,4214,851144,0,0.0,8972,0.00085602,8972,0.00085602,,,
mem0_conv0_constrained,2026-05-03T14:26:34.138054+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,77,"[2023-07-03T13:36:00+00:00] Caroline: Since we last spoke, some big things have happened. Last week I went to an LGBTQ+ ",,5,,,,100.0,20.0,512.0,3271.057479000774,3066.208531000484,204.84894800028997,45785000,157567000,0.0,0.0,0.0,196608.0,2264,504463,0,0.0,8897,0.00082401,8897,0.00082401,,,
mem0_conv0_constrained,2026-05-03T14:26:37.416212+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,78,"[2023-07-03T13:36:00+00:00] Melanie: Wow, Caroline, sounds like the parade was an awesome experience! It's great to see ",,5,,,,100.0,20.0,512.0,3277.526984999895,3072.306344000026,205.22064099986892,47548000,166474000,0.0,0.0,0.0,573440.0,4411,525257,0,0.0,8899,0.0008218,8899,0.0008218,,,
mem0_conv0_constrained,2026-05-03T14:26:45.510468+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,79,"[2023-07-03T13:36:00+00:00] Caroline: Thanks, Mel! It really motivated me for sure. Talking to the community made me wan",,5,,,,100.0,20.0,512.0,8093.606297000406,7888.724241000091,204.88205600031506,56597000,263152000,0.0,0.0,0.0,536576.0,4247,351128,0,0.0,9012,0.00086454,9012,0.00086454,,,
mem0_conv0_constrained,2026-05-03T14:26:51.680008+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,80,"[2023-07-03T13:36:00+00:00] Melanie: Wow, Caroline! That's great! I just signed up for a pottery class yesterday. It's l",,5,,,,100.0,20.0,512.0,6168.840973000442,5964.145399000699,204.69557399974292,88339000,242504000,0.0,0.0,0.0,397312.0,4397,564510,0,0.0,9095,0.0008916,9095,0.0008916,,,
mem0_conv0_constrained,2026-05-03T14:26:53.738213+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,81,"[2023-07-03T13:36:00+00:00] Caroline: Wow, Melanie! I'm getting creative too, just learning the piano. What made you try",,5,,,,100.0,20.0,512.0,2057.6301159999275,1851.9451180000033,205.68499799992424,8189000,135745000,0.0,0.0,0.0,196608.0,2204,466286,0,0.0,8857,0.00080439,8857,0.00080439,,,
mem0_conv0_constrained,2026-05-03T14:26:59.665096+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,82,"[2023-07-03T13:36:00+00:00] Melanie: I'm a big fan of pottery - the creativity and skill is awesome. Plus, making it is ",,5,,,,100.0,20.0,512.0,5926.229302999673,5720.294533000015,205.93476999965787,53818000,246491000,0.0,0.0,0.0,716800.0,5662,652626,0,0.0,9088,0.00088135,9088,0.00088135,,,
mem0_conv0_constrained,2026-05-03T14:27:05.070100+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,83,[2023-07-03T13:36:00+00:00] Caroline: That bowl is gorgeous! The black and white design looks so fancy. Did you make it?,,5,,,,100.0,20.0,512.0,5404.375291000179,5198.399325000537,205.97596599964163,51316000,231944000,0.0,0.0,0.0,430080.0,4170,683972,0,0.0,9018,0.00086737,9018,0.00086737,,,
mem0_conv0_constrained,2026-05-03T14:27:07.792215+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,84,"[2023-07-03T13:36:00+00:00] Melanie: Thanks, Caroline! Yeah, I made this bowl in my class. It took some work, but I'm pr",,5,,,,100.0,20.0,512.0,2721.5137479997793,2516.625250999823,204.88849699995626,45894000,147993000,0.0,0.0,0.0,389120.0,4188,493098,0,0.0,8820,0.00081457,8820,0.00081457,,,
mem0_conv0_constrained,2026-05-03T14:27:10.537297+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,85,[2023-07-03T13:36:00+00:00] Caroline: Nice job! You really put in the work and it definitely shows. Your creativity look,,5,,,,100.0,20.0,512.0,2744.4919460003803,2282.524792000004,461.96715400037647,9504000,161909000,0.0,0.0,0.0,552960.0,2136,246907,0,0.0,8713,0.00078657,8713,0.00078657,,,
mem0_conv0_constrained,2026-05-03T14:27:15.463671+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,86,"[2023-07-03T13:36:00+00:00] Melanie: Thanks, Caroline! Your kind words mean a lot. Pottery is a huge part of my life, no",,5,,,,100.0,20.0,512.0,4925.532315000055,4515.242366999701,410.28994800035434,170963000,232597000,0.0,0.0,0.0,446464.0,5387,744993,0,0.0,8953,0.00085117,8953,0.00085117,,,
mem0_conv0_constrained,2026-05-03T14:27:22.312398+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,87,"[2023-07-03T13:36:00+00:00] Caroline: Wow, Mel, I'm so stoked for you that art is helping you express yourself and bring",,5,,,,100.0,20.0,512.0,6848.056234000069,6641.703274000065,206.3529600000038,89651000,232705000,0.0,0.0,0.0,200704.0,4260,624975,0,0.0,8793,0.00080615,8793,0.00080615,,,
mem0_conv0_constrained,2026-05-03T14:27:24.353949+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,88,"[2023-07-03T13:36:00+00:00] Melanie: Thanks, Caroline! I'm excited to see where pottery takes me. Anything coming up you",,5,,,,100.0,20.0,512.0,2040.908545000093,1835.7002570000986,205.20828799999435,7806000,132084000,0.0,0.0,0.0,196608.0,2086,245175,0,0.0,8737,0.00078965,8737,0.00078965,,,
mem0_conv0_constrained,2026-05-03T14:27:27.139256+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,89,[2023-07-03T13:36:00+00:00] Caroline: Thanks Mel! I'm going to a transgender conference this month. I'm so excited to me,,5,,,,100.0,20.0,512.0,2784.6959270000298,2579.708723999829,204.98720300020068,47457000,153130000,0.0,0.0,0.0,557056.0,5583,559084,0,0.0,8862,0.0008148,8862,0.0008148,,,
mem0_conv0_constrained,2026-05-03T14:27:29.511453+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,90,"[2023-07-03T13:36:00+00:00] Melanie: Sounds awesome, Caroline! Have a great time and learn a lot. Have fun!",,5,,,,100.0,20.0,512.0,2371.5780649999942,2165.627385999869,205.9506790001251,8134000,144641000,0.0,0.0,0.0,204800.0,2104,244903,0,0.0,8700,0.00078584,8700,0.00078584,,,
mem0_conv0_constrained,2026-05-03T14:27:30.810352+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,91,"[2023-07-03T13:36:00+00:00] Caroline: Cool, thanks Mel! Can't wait. I'll keep ya posted. Bye!",,5,,,,100.0,20.0,512.0,1298.253179999847,1092.06521500073,206.18796499911696,6481000,110234000,0.0,0.0,0.0,520192.0,2074,168526,0,0.0,8635,0.0007643,8635,0.0007643,,,
mem0_conv0_constrained,2026-05-03T14:27:36.120270+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,92,"[2023-07-03T13:36:00+00:00] Melanie: Bye, Caroline! Can't wait to hear about it. Have fun and stay safe!",,5,,,,100.0,20.0,512.0,5309.27460500061,5103.36588500013,205.90872000047966,52850000,178817000,0.0,0.0,0.0,36864.0,8290,500564,0,0.0,8619,0.00076177,8619,0.00076177,,,
mem0_conv0_constrained,2026-05-03T14:27:37.439507+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,93,[2023-07-06T20:18:00+00:00] Caroline: Hey Mel! Long time no talk. Lots has been going on since then!,,6,,,,100.0,20.0,512.0,1318.6158320004324,1112.9733980005767,205.6424339998557,42141000,101201000,0.0,0.0,0.0,32768.0,2088,375701,0,0.0,8599,0.00075903,8599,0.00075903,,,
mem0_conv0_constrained,2026-05-03T14:27:40.547663+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,94,[2023-07-06T20:18:00+00:00] Melanie: Hey Caroline! Missed you. Anything new? Spill the beans!,,6,,,,100.0,20.0,512.0,3107.529273000182,2543.6084399998435,563.9208330003385,10418000,171769000,0.0,0.0,0.0,393216.0,2074,305617,0,0.0,8713,0.00079824,8713,0.00079824,,,
mem0_conv0_constrained,2026-05-03T14:28:31.336644+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,95,"[2023-07-06T20:18:00+00:00] Caroline: Since our last chat, I've been looking into counseling or mental health work more.",,6,,,,100.0,20.0,512.0,50788.35401299966,50581.99229799993,206.36171499972988,462676000,981831000,0.0,0.0,0.0,434176.0,5820,475295,0,0.0,8737,0.00080605,8737,0.00080605,,,
mem0_conv0_constrained,2026-05-03T14:28:34.497332+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,96,"[2023-07-06T20:18:00+00:00] Melanie: That's awesome, Caroline! Congrats on following your dreams. Yesterday I took the k",,6,,,,100.0,20.0,512.0,3160.0465169995005,2953.3175739998114,206.72894299968902,45068000,176468000,0.0,0.0,0.0,196608.0,2337,469370,0,0.0,8820,0.00081281,8820,0.00081281,,,
mem0_conv0_constrained,2026-05-03T14:28:40.301021+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,97,"[2023-07-06T20:18:00+00:00] Caroline: Melanie, that's a great pic! That must have been awesome. What were they so stoked",,6,,,,100.0,20.0,512.0,5803.053805999298,5597.272743999383,205.78106199991453,53110000,225258000,0.0,0.0,0.0,598016.0,5504,556617,0,0.0,8841,0.00085602,8841,0.00085602,,,
mem0_conv0_constrained,2026-05-03T14:28:44.572686+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,98,[2023-07-06T20:18:00+00:00] Melanie: They were stoked for the dinosaur exhibit! They love learning about animals and the,,6,,,,100.0,20.0,512.0,4270.999725000365,4065.1153759999943,205.884349000371,49405000,191049000,0.0,0.0,0.0,430080.0,4314,526349,0,0.0,8826,0.00083978,8826,0.00083978,,,
mem0_conv0_constrained,2026-05-03T14:28:47.060250+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,99,[2023-07-06T20:18:00+00:00] Caroline: Being a mom is awesome. I'm creating a library for when I have kids. I'm really lo,,6,,,,100.0,20.0,512.0,2486.939368000094,2280.9117950000655,206.0275730000285,10031000,150294000,0.0,0.0,0.0,380928.0,4354,238067,0,0.0,8782,0.00080279,8782,0.00080279,,,
mem0_conv0_constrained,2026-05-03T14:28:50.692962+00:00,mem0_conv0_constrained_5935f1be,722b1d1eeb56f9284fa42cc98dbf8680,,load,mem0,constrained,0,,,,,100,[2023-07-06T20:18:00+00:00] Melanie: Sounds great! What kind of books you got in your library?,,6,,,,100.0,20.0,512.0,3632.126051999876,3272.7167880002526,359.40926399962336,45731000,189006000,0.0,0.0,0.0,569344.0,2076,653219,0,0.0,8800,0.00082654,8800,0.00082654,,,
